Alloy,No,Phase,Phase1,a(Å),δ,T_m(K),σT_m(K),ΔH_mix(kJ/mol),σH_mix(kJ/mol),ΔS_mix(R),χ,Δχ,VEC,σVEC,K(GPa),σK(GPa),Young's modulus E (GPa),Shear modulus G (GPa)
HfMoNbTaTiZr,6.0,SS,BCC,1.4775,0.0578337074167797,2585.16666666667,456.580922607251,-0.888888888888889,2.24616728889723,1.79175946922805,1.57166666666667,0.284395069499377,4.66666666666667,0.74535599249993,136.666666666667,75.2034278178565,146.833333333333,55.6666666666667
Hf0.5Mo0.5NbTiZrC0.1,6.0,SS+IM,BCC+IM,1.47360975609756,0.0945057517523579,2415.19512195122,424.073522129508,-10.6365258774539,16.9032429977875,1.63620787367596,1.57439024390244,0.298721248482699,4.48780487804878,0.702676111750631,110.560975609756,75.6945236864686,119.878048780488,46.3414634146342
Hf0.5Mo0.5NbTiZrC0.3,6.0,SS+IM,BCC+IM,1.44102325581395,0.139242492245416,2480.67441860465,509.282154214544,-28.5776095186587,26.9070469139276,1.70381014406178,1.61976744186047,0.356784661601254,4.46511627906977,0.693787622798898,106.953488372093,75.6964419576017,114.302325581395,44.1860465116279
HfNbSi0.5TiVZr,6.0,SS+IM,BCC+IM,1.44809090909091,0.0942349354168388,2245.72727272727,327.18471038657,-21.7520661157025,18.3712630442649,1.76776147228933,1.51818181818182,0.178672792954464,4.36363636363636,0.481045692920835,109.090909090909,57.5964874962078,94.0909090909091,34.9090909090909
Mg65Cu7.5Ni7.5Zn5Ag5Y10,6.0,AM,AM,1.55215,0.0961426218721544,1107.66325,336.055370336404,-7.35,4.04366190012221,1.19838070693177,1.43825,0.249938867525641,4.325,3.82352912895927,65.85,42.345336224902,70.05,26.56
NbCrFeMnCoNi,6.0,SS+IM,SS+IM,1.29433333333333,0.0549463067622443,1959.33333333333,404.11783210126,-12.0,6.6206746886804,1.79175946922805,1.73833333333333,0.140643362998598,7.5,1.70782512765993,163.333333333333,20.5480466765633,200.333333333333,64.3333333333333
Ni58.2Al10Co13.8Cr6.3Fe4.9Ti6.8,6.0,SS+IM,FCC+L12,1.279922,0.0578727340065091,1701.094,280.924303423538,-15.825468,7.22039276051849,1.32334824492987,1.83103,0.128250688497177,8.404,2.47846404048959,163.09,34.0433826168905,188.046,71.437
Ni50.5Al8.9Co17.2Cr9.2Fe8.2Ti6,6.0,SS+IM,FCC+L12,1.27624,0.0552452525745274,1725.33683,280.240697411442,-14.266896,7.19177811556722,1.4564793841825,1.82638,0.125145098186066,8.313,2.37634824888946,163.884,32.2784532467093,193.108,73.538
Ni60Cr5Mo5Nb5P16B4,6.0,AM,AM,1.21268421052632,0.10045911112307,1655.60842105263,695.481389309918,-31.0927423822715,9.65328498026091,1.18852068717787,1.94631578947368,0.155672075253882,8.17894736842106,2.44078911902395,154.442105263158,66.3059441313282,163.842105263158,62.3684210526316
Ni39.8Cu5.97Ti15.92Zr29.86Al9.95Si0.5,6.0,AM,AM,1.40378411764706,0.108441200367454,1778.96679803922,347.755873120028,-43.7284643214148,14.1441144318843,1.4359635059873,1.65255980392157,0.249713613125824,6.65333333333333,3.15790614835686,103.501960784314,74.6852414488497,130.425882352941,51.5286274509804
Ni65Nb5Cr5Mo5P14B6,6.0,AM,AM,1.20955,0.107040659400644,1699.862,656.968600129413,-28.9532,9.04591547227897,1.17342917939099,1.9415,0.148501683492141,8.23,2.48135043877321,159.98,62.1602734871719,165.65,63.05
SrCaYbLi0.55Mg0.45Zn,6.0,AM,AM,1.75578,0.157091251857381,923.9075,226.923496797379,-12.152,6.66399531284349,1.74706567517682,1.1657,0.26122118979899,4.09,3.99273089501409,28.86,24.3446174749163,34.9901,15.272
SrCaYbMgZn0.5Cu0.5,6.0,AM,AM,1.7531,0.163688622260901,1042.045,163.36864296737,-10.6,5.40348035991619,1.74806734854609,1.227,0.305681206488067,4.1,3.72692903071685,39.6,39.2025509374071,41.6,17.18
SrCaYbMgZnCu,6.0,AM,AM,1.68366666666667,0.181418081695063,1039.24166666667,201.770705209046,-13.1111111111111,6.14703247351539,1.79175946922805,1.31833333333333,0.349543352898543,5.33333333333333,4.38431547932197,50.5,45.595138629756,54.5,21.9
Ti2CrCuFeCoNi,6.0,SS+IM,SS+IM,1.31271428571429,0.0724060301808486,1818.11,234.143597026635,-14.0408163265306,9.48129161740651,1.74786809746676,1.75142857142857,0.154774358473283,7.42857142857143,2.61080955464244,150.0,28.2842712474619,180.142857142857,69.1428571428571
TiCrFeMnCoNi,6.0,SS+IM,SS+IM,1.29983333333333,0.0629275344381334,1824.5,202.472014527111,-13.4444444444444,7.51432103227775,1.79175946922805,1.72833333333333,0.151813116107345,7.33333333333333,1.97202659436654,153.333333333333,28.0871659105879,202.166666666667,65.3333333333333
Ti45Cu25Ni15Sn3Be7Zr5,6.0,AM,AM,1.37201,0.0947965900454974,1702.8449,329.988657321718,-21.198,9.75647812114597,1.43160160449345,1.6897,0.195153554925346,6.51,3.41026391940565,122.34,39.0108241389489,139.64,54.63
Ti50Ni24Cu20BSi2Sn3,6.0,AM,AM,1.3655,0.0909879119872682,1729.1564,314.409355953413,-25.9576,10.7893477046057,1.24045799700847,1.7256,0.186313284550512,6.83,3.23126910052382,132.18,32.8196221794219,134.44,50.38
ZrHfTiAlCuNi,6.0,SS+IM,SS+IM,1.43316666666667,0.0943737851413629,1765.70666666667,511.610271191743,-34.1111111111111,14.5833774249774,1.79175946922805,1.59833333333333,0.242447015975771,6.0,3.21455025366432,102.666666666667,55.876848714134,110.166666666667,42.8333333333333
AlCoCrCuFeMnNi,7.0,SS+IM,FCC+BCC+IM,1.29242857142857,0.0518261284831395,1613.89142857143,365.215554997655,-5.63265306122449,6.16434161242918,1.94591014905531,1.76285714285714,0.140378497103294,7.71428571428571,2.49079939630896,146.571428571429,35.2414412825791,185.285714285714,60.2857142857143
AlCoCrCuFeMo0.2Ni,7.0,SS,BCC+FCC,1.28541935483871,0.0530060154620512,1670.55483870968,446.044679006639,-4.47450572320499,6.31989733129323,1.87646664406505,1.81,0.133440816892371,7.7741935483871,2.64830654861597,153.548387096774,38.2646461183144,187.870967741936,71.9354838709677
Al0.2CoCrCu0.8FeNiSi0.2,7.0,IM,IM,1.25507692307692,0.033328771741767,1749.48269230769,293.074273515431,-4.93491124260355,7.9725075319554,1.80679131905373,1.82730769230769,0.100328602115084,8.30769230769231,2.14420920996405,161.0,25.3665436837883,197.384615384615,75.3076923076923
Al0.8CoCrCu0.2FeNiSi0.2,7.0,IM,IM,1.27284615384615,0.055470532782724,1700.525,377.654765536849,-13.5443786982249,8.07650534955182,1.80679131905373,1.79384615384615,0.117410421601286,7.38461538461538,2.48188704690795,153.615384615385,37.0364445492824,190.461538461538,72.7692307692308
AlCoCrCu0.5FeNiSi,7.0,SS,AM,1.26323076923077,0.0635471192911174,1659.43923076923,368.726140473711,-22.5798816568047,11.8233701491486,1.92512119079082,1.80615384615385,0.117574098504106,7.0,2.71746488194703,144.0,39.4032407882319,166.307692307692,61.2307692307692
AlCoCrCuFeNiSi,7.0,SS,BCC+FCC,1.26428571428571,0.0612583631834261,1637.89142857143,363.708142664989,-18.8571428571429,11.6219607143322,1.94591014905531,1.81285714285714,0.11584648532979,7.28571428571429,2.81395937194174,143.714285714286,37.9838848750899,163.714285714286,60.2857142857143
Al0.5CoCrCuFeNiTi1.2 ,7.0,SS+IM,SS+IM,1.30379104477612,0.0675648488899279,1737.41865671642,327.667161171418,-12.8937402539541,9.28137258497223,1.92118032074427,1.76611940298507,0.144799967261897,7.50746268656716,2.67867830144599,149.253731343284,32.4480495394238,179.582089552239,68.9253731343284
Al0.5CoCrCuFeNiTi2.0 ,7.0,SS+IM,SS+IM,1.32066666666667,0.0730889232976231,1759.134,316.010605028798,-16.6044444444444,9.8435336601785,1.87627358443028,1.742,0.153631593972941,7.13333333333333,2.75358352374178,145.066666666667,32.9756812750784,172.8,66.2666666666667
Al0.25CoCrCu0.5FeNiTi0.5,7.0,SS,FCC,1.27904761904762,0.0558748493729332,1784.71476190476,291.121033422757,-9.08843537414966,7.70886236455188,1.85627012819209,1.79095238095238,0.128281860867639,7.85714285714286,2.29462548631557,158.857142857143,27.969857439216,198.0,76.2857142857143
Al0.25CoCrCu0.75FeNiTi0.5,7.0,SS,FCC,1.279,0.0545924974389159,1765.30818181818,298.006777693461,-7.28099173553719,7.71087822528904,1.87000422585639,1.79590909090909,0.127374147901837,8.0,2.33549683248457,158.0,27.6076405761488,194.909090909091,75.0
Al0.5CoCrCu0.5FeNiTi0.5,7.0,SS,FCC+BCC,1.286,0.0596801745415941,1746.02181818182,335.170313363715,-10.8429752066116,7.97987341308578,1.89378823239114,1.78272727272727,0.130877521445948,7.63636363636364,2.45959077426703,155.090909090909,32.3207069720567,192.181818181818,74.0
Al0.5CoCrCuFeNiTi,7.0,SS+IM,FCC+BCC+IM,1.29892307692308,0.0653474650091307,1731.15461538462,330.688449232236,-11.5976331360947,9.00646918073846,1.92512119079082,1.77307692307692,0.141387879764776,7.61538461538462,2.64686931293619,150.461538461538,32.1932037371851,181.538461538462,69.6923076923077
Al0.5CoCrCuFeNiTi0.2,7.0,SS,FCC,1.2760350877193,0.049313700345085,1701.70263157895,343.008917410174,-4.14896891351185,6.79373165508692,1.85774006479959,1.80578947368421,0.118750030373714,8.12280701754386,2.42841494357871,156.140350877193,30.3288633277622,190.736842105263,73.2982456140351
Al0.5CoCrCuFeNiTi0.4,7.0,SS,FCC,1.28233898305085,0.054909984624783,1709.81440677966,339.914892170913,-6.42344153978742,7.59709736393937,1.8958150429506,1.79677966101695,0.12624217616927,7.98305084745763,2.50078987809126,154.576271186441,30.9577094748054,188.203389830508,72.3050847457627
Al0.5CoCrCuFeNiTi0.6,7.0,SS,FCC+BCC,1.28822950819672,0.0592152070741318,1717.39426229508,336.821564656865,-8.39559258263908,8.19440432932668,1.91534925716936,1.78836065573771,0.132308387004381,7.85245901639344,2.55968790088942,153.114754098361,31.4637956714425,185.836065573771,71.3770491803279
Al0.5CoCrCuFeNiTi0.8,7.0,SS,FCC+BCC,1.29374603174603,0.0626160772726052,1724.49285714286,333.742587582766,-10.1083396321492,8.65186279806498,1.92389700345008,1.78047619047619,0.137280023997165,7.73015873015873,2.60771960956433,151.746031746032,31.869758892593,183.619047619048,70.5079365079365
Al0.5CoCrCuFeNiTi1.2,7.0,SS+IM,FCC+BCC+IM,1.30379104477612,0.0675648488899279,1737.41865671642,327.667161171418,-12.8937402539541,9.28137258497223,1.92118032074427,1.76611940298507,0.144799967261897,7.50746268656716,2.67867830144599,149.253731343284,32.4480495394238,179.582089552239,68.9253731343284
Al0.5CoCrCuFeNiTi1.4,7.0,SS+IM,FCC+BCC+IM,1.3083768115942,0.069377252232968,1743.31956521739,324.684787766624,-14.0222642302037,9.49233416665855,1.91347973899601,1.7595652173913,0.14764268247604,7.40579710144928,2.70436491288076,148.115942028986,32.6454543218608,177.739130434783,68.2028985507246
Al0.5CoCrCuFeNiTi1.6,7.0,SS+IM,FCC+BCC+IM,1.31270422535211,0.0708643330686994,1748.88802816901,321.745856826229,-15.0049593334656,9.65081061710211,1.9029916549609,1.75338028169014,0.150013554899022,7.30985915492958,2.7249062487854,147.042253521127,32.794467336418,176.0,67.5211267605634
Al0.5CoCrCuFeNiTi1.8,7.0,SS+IM,FCC+BCC+IM,1.31679452054795,0.0720861150714364,1754.15136986301,318.853680121291,-15.8603865640833,9.76555958391859,1.89041648424423,1.74753424657534,0.151989372572944,7.21917808219178,2.74109554811633,146.027397260274,32.9025013009024,174.356164383562,66.8767123287671
Al0.5CoCrCuFeNiTi2,7.0,SS+IM,FCC+BCC+IM,1.32066666666667,0.0730889232976231,1759.134,316.010605028798,-16.6044444444444,9.8435336601785,1.87627358443028,1.742,0.153631593972941,7.13333333333333,2.75358352374178,145.066666666667,32.9756812750784,172.8,66.2666666666667
Al0.75CoCrCu0.25FeNiTi0.5,7.0,SS,FCC+BCC,1.293,0.0638103240798432,1726.73545454545,367.595308355253,-14.3884297520661,8.08719915985031,1.87000422585639,1.76954545454545,0.13298931169381,7.27272727272727,2.52589890717269,152.181818181818,36.1959771291034,189.454545454545,73.0
AlCoCrCu0.25FeNiTi0.5,7.0,SS,2BCC,1.29904347826087,0.0658386384235385,1692.24565217391,394.235051745243,-15.5009451795841,8.20140262888934,1.86974719055881,1.76260869565217,0.134073872930734,7.08695652173913,2.61954266632906,148.869565217391,38.6593870121965,184.260869565217,70.9565217391304
AlCoCrCu0.5FeNiTi0.5,7.0,SS,2BCC,1.29816666666667,0.0645772304083778,1678.30916666667,391.679178632597,-13.4166666666667,8.2810541847336,1.90728399932138,1.76833333333333,0.134091593903404,7.25,2.6809513236909,148.5,37.886893072231,182.0,70.0
AlCoCrCuFeNiTi,7.0,SS,FCC+BCC,1.30842857142857,0.067778862080301,1674.17714285714,379.140357376838,-13.7959183673469,9.21938311651526,1.94591014905531,1.76142857142857,0.142571142284282,7.28571428571429,2.81395937194174,145.142857142857,36.470843820504,173.571428571429,66.5714285714286
Al0.5CoCrCuFeNiV,7.0,SS+IM,BCC+FCC+,1.27646153846154,0.0403575967189854,1768.38538461538,364.14828931284,-5.25443786982249,6.17155434537223,1.92512119079082,1.78692307692308,0.120791276772699,7.76923076923077,2.45431632823751,158.153846153846,27.1911924480256,183.384615384615,70.1538461538462
Al0.5CoCrCuFeNiV0.2,7.0,SS,FCC,1.27091228070175,0.0414569807318595,1710.19385964912,351.712596768234,-2.49923053247153,5.81382154167965,1.85774006479959,1.80894736842105,0.11268157604859,8.1578947368421,2.37523386611597,157.894736842105,29.0273218002567,191.157894736842,73.4035087719298
Al0.5CoCrCuFeNiV0.4,7.0,SS,FCC+BCC,1.2724406779661,0.0412013761614488,1726.22118644068,356.131175771259,-3.34386670496984,5.94346193748126,1.8958150429506,1.8028813559322,0.115392489363699,8.05084745762712,2.40355477428787,157.966101694915,28.533635282423,189.016949152542,72.5084745762712
Al0.5CoCrCuFeNiV0.6,7.0,SS+IM,FCC+BCC+IM,1.27386885245902,0.0409303801293303,1741.19754098361,359.565937160466,-4.07417360924483,6.0423572339393,1.91534925716936,1.7972131147541,0.117586816863687,7.95081967213115,2.42545401873341,158.032786885246,28.0643097616386,187.016393442623,71.672131147541
Al0.5CoCrCuFeNiV0.8,7.0,SS+IM,FCC+BCC+IM,1.27520634920635,0.0406480450504864,1755.22301587302,362.192032292241,-4.70647518266566,6.11691246803531,1.92389700345008,1.79190476190476,0.119361490996384,7.85714285714286,2.44207264856345,158.095238095238,27.6174055341079,185.142857142857,70.8888888888889
Al0.5CoCrCuFeNiV1.0,7.0,SS+IM,FCC+BCC+IM,1.27646153846154,0.0403575967189854,1768.38538461538,364.14828931284,-5.25443786982249,6.17155434537223,1.92512119079082,1.78692307692308,0.120791276772699,7.76923076923077,2.45431632823751,158.153846153846,27.1911924480256,183.384615384615,70.1538461538462
Al0.5CoCrCuFeNiV1.2,7.0,SS,BCC,1.27764179104478,0.0400616126562859,1780.76194029851,365.546126628706,-5.7295611494765,6.20954857171364,1.92118032074427,1.78223880597015,0.12193490917775,7.6865671641791,2.46291269879931,158.208955223881,26.7841216681695,181.731343283582,69.4626865671642
Al0.5CoCrCuFeNiV1.4,7.0,SS,BCC,1.27875362318841,0.0397621582086042,1792.42101449275,366.475922119276,-6.14156689771057,6.23344026327419,1.91347973899601,1.77782608695652,0.12283923233491,7.60869565217391,2.46845249477615,158.260869565217,26.394801955278,180.173913043478,68.8115942028986
Al0.5CoCrCuFeNiV1.6,7.0,SS,BCC,1.27980281690141,0.0394608913947894,1803.42323943662,367.01166491718,-6.49871057329895,6.24529849154079,1.9029916549609,1.77366197183099,0.123542083114772,7.53521126760563,2.47141965198367,158.30985915493,26.0219796311469,178.704225352113,68.1971830985916
Al0.5CoCrCuFeNiV1.8,7.0,SS,BCC,1.28079452054795,0.0391591443784519,1813.82260273973,367.214416782928,-6.80803152561456,6.24685659385126,1.89041648424423,1.76972602739726,0.12407435467073,7.46575342465753,2.47221375910487,158.356164383562,25.6645215712241,177.315068493151,67.6164383561644
Al0.5CoCrCuFeNiV2,7.0,SS,BCC+FCC,1.28173333333333,0.0388579872734967,1823.66733333333,367.134929482639,-7.07555555555556,6.23959596314255,1.87627358443028,1.766,0.124461506766818,7.4,2.47116706571342,158.4,25.3214006984869,176.0,67.0666666666667
Al0.5CoCrCuFeNiV2.0,7.0,SS,BCC,1.28173333333333,0.0388579872734967,1823.66733333333,367.134929482639,-7.07555555555556,6.23959596314255,1.87627358443028,1.766,0.124461506766818,7.4,2.47116706571342,158.4,25.3214006984869,176.0,67.0666666666667
AlCoCrCuFeNiV,7.0,SS,FCC+BCC,1.28757142857143,0.0495407653522235,1708.74857142857,411.542716284143,-7.75510204081633,6.6186261185768,1.94591014905531,1.77428571428571,0.124997959167013,7.42857142857143,2.66496544373966,152.285714285714,33.6779465174564,175.285714285714,67.0
AlCoCrCuNiTiY,7.0,IM,IM,1.38857142857143,0.135869403008606,1672.46285714286,378.544497128307,-19.3469387755102,11.6539700339503,1.94591014905531,1.67428571428571,0.232247229284235,6.57142857142857,3.15581743348207,126.714285714286,49.5139642228455,152.571428571429,58.5142857142857
AlCoCrCuNiTiY0.5,7.0,IM,IM,1.35676923076923,0.114593190623263,1662.72923076923,391.14229109625,-18.3195266272189,10.9401104464024,1.92512119079082,1.70923076923077,0.202464110341392,6.84615384615385,3.10944352790888,133.307692307692,45.0732474216812,159.384615384615,61.0461538461539
AlCoCrCuNiTiY0.8,7.0,IM,IM,1.37641176470588,0.128876357461132,1668.74117647059,383.43935755494,-18.9965397923875,11.413049976934,1.94317479468962,1.68764705882353,0.221983820601855,6.67647058823529,3.14100572349324,129.235294117647,47.9718415099386,155.176470588235,59.4823529411765
Al10Co20Cr1Fe 26Mn14Ni10Ti10,7.0,IM,IM,1.30587912087912,0.0641602644994376,1669.41428571429,286.722348953347,-15.9584591232943,7.57845208907243,1.75646927724132,1.74879120879121,0.146960674749113,7.27472527472528,2.1992303052466,148.571428571429,36.4155331116453,182.164835164835,57.2197802197802
Al0.4CoCrFeMnNiV,7.0,IM,IM,1.28528125,0.0432080279017473,1806.623125,325.107663738467,-10.4296875,5.12576829571127,1.91356616110776,1.735,0.135669635512151,7.21875,1.98012586405511,156.3125,28.6011773140548,195.78125,63.34375
AlCo0.5Cr0.5Fe0.5MnNiV,7.0,SS,BCC,1.31172727272727,0.0529982473064683,1680.54,421.251800557253,-16.2644628099174,6.6126218342731,1.89378823239114,1.70636363636364,0.138056162963598,6.63636363636364,2.38452309974618,143.818181818182,37.8173076822052,171.909090909091,51.8181818181818
AlCo0.5Cr0.5Fe0.5MnNiV0.5,7.0,SS,BCC,1.3113,0.0555926395523385,1630.294,409.178593946458,-15.96,6.5994145194858,1.88669678465808,1.714,0.142562267097574,6.8,2.44131112314674,142.2,39.298346021175,176.3,52.3
AlCo1.5Cr2Fe1.5Mn2NiV,7.0,IM,IM,1.293,0.0483795638025688,1761.097,365.520492833165,-10.15,5.16171059339828,1.90368668833762,1.7135,0.133201914400657,6.95,1.9615045245933,150.1,32.2891622684764,198.2,61.45
AlCo0.6CrFe0.2NiSiTi0.2,7.0,IM,IM,1.27424,0.07738575465711,1667.934,407.586775820806,-34.1056,12.8922827582718,1.79949202028075,1.7764,0.136055282881629,6.16,2.67850704684531,136.0,42.2752882899691,157.36,57.44
AlCoCuFeNiVZr,7.0,IM,IM,1.33814285714286,0.0930758758146532,1701.32,403.357235675063,-21.9591836734694,12.4074367786404,1.94591014905531,1.72714285714286,0.199335631229219,7.14285714285714,2.89968330431206,129.428571428571,62.5799081012363,145.0,55.2857142857143
AlCoFeNiTiVZr,7.0,SS,BCC,1.36442857142857,0.0941329659386903,1784.63857142857,383.537188825601,-31.4285714285714,12.936151797332,1.94591014905531,1.67571428571429,0.19448519171371,6.14285714285714,2.58725289661069,125.142857142857,62.7362473749736,143.0,54.7142857142857
Cr4.5Mn13.6Ni38.1Sn0.3Ti12V10Zr21.5,7.0,IM,IM,1.371076,0.102466495443642,1873.30724,243.009222011804,-30.877884,12.9484148023891,1.61112879991299,1.65284,0.225628753486784,6.884,2.62726930481061,121.474,68.7092375448891,156.958,51.26
Cu0.5NiAlCoCrFeTi,7.0,AM,AM,1.31076923076923,0.069893208246381,1698.51615384615,382.768179622289,-17.1834319526627,9.33882930118029,1.92512119079082,1.75076923076923,0.142475991956623,7.0,2.71746488194703,145.538461538462,37.8186266370166,176.923076923077,68.0
Fe72Al5Ga2P10C6B4Si,7.0,AM,AM,1.18967,0.128114226038714,1728.5917,744.938020977658,-27.3092,7.94963507559234,1.03841988916574,1.9069,0.205891694830073,6.87,1.86898368104165,139.24,62.397935863296,155.89,60.34
